WaveHs	WaveTp	WaveDirection	Link1 Max Tension	Link1 Min Tension
3.500000	11.000000	180.000000	63.009827	31.293966
3.500000	11.000000	180.000000	61.694965	37.213379
3.500000	11.000000	180.000000	63.246941	29.840267
3.500000	11.000000	180.000000	61.558929	35.316422
3.500000	11.000000	180.000000	58.896481	32.163589
3.500000	11.000000	180.000000	58.553284	37.390614
3.500000	11.000000	180.000000	59.678589	36.870144
3.500000	11.000000	195.000000	59.510235	35.797253
3.500000	11.000000	195.000000	58.698780	37.013195
3.500000	11.000000	195.000000	61.416653	35.540504
3.500000	11.000000	195.000000	59.897629	36.502316
3.500000	11.000000	195.000000	61.022167	29.772451
3.500000	11.000000	195.000000	61.521091	35.654266
3.500000	11.000000	195.000000	64.128883	30.859573
3.500000	11.000000	195.000000	60.999977	34.203285
3.500000	11.000000	195.000000	59.658756	35.275547
3.500000	11.000000	195.000000	57.941772	37.615791
3.500000	11.000000	195.000000	60.146042	34.575554
3.500000	11.000000	195.000000	60.661198	34.986423
3.500000	11.000000	195.000000	60.997860	35.079525
3.500000	11.000000	195.000000	62.159012	34.583099
3.500000	11.000000	195.000000	56.842789	39.769871
3.500000	11.000000	195.000000	61.835831	34.087337
3.500000	11.000000	195.000000	58.507828	38.593857
3.500000	11.000000	195.000000	59.374844	38.410271
3.500000	11.000000	195.000000	60.053802	35.015732
3.500000	11.000000	195.000000	57.874844	37.839191
3.500000	11.000000	195.000000	57.393600	37.668621
3.500000	11.000000	195.000000	62.203884	36.048939
3.500000	11.000000	195.000000	60.301796	37.450947
3.500000	11.000000	195.000000	58.237015	35.947048
3.500000	11.000000	195.000000	55.138508	40.016029
3.500000	11.000000	195.000000	57.912174	40.107765
3.500000	11.000000	195.000000	61.858772	34.321194
3.500000	11.000000	195.000000	55.735332	37.540066
3.500000	11.000000	195.000000	63.054638	29.760206
3.500000	11.000000	195.000000	62.093143	36.136696
3.500000	11.000000	195.000000	64.979088	27.506441
3.500000	11.000000	195.000000	61.271915	34.405296
3.500000	11.000000	195.000000	58.431450	34.959179
3.500000	11.000000	195.000000	57.841236	38.208191
3.500000	11.000000	195.000000	58.532242	38.098751
3.500000	12.000000	165.000000	57.388008	37.209419
3.500000	12.000000	165.000000	58.680550	38.268959
3.500000	12.000000	165.000000	58.125999	37.597527
3.500000	12.000000	165.000000	57.566460	37.023056
3.500000	12.000000	165.000000	60.190079	31.579149
3.500000	12.000000	165.000000	57.974636	37.409851
3.500000	12.000000	165.000000	62.936947	32.955349
3.500000	12.000000	165.000000	61.240936	36.087578
3.500000	12.000000	165.000000	58.501038	35.689423
3.500000	12.000000	165.000000	57.843830	38.258801
3.500000	12.000000	165.000000	59.727917	34.526508
3.500000	12.000000	165.000000	59.934265	34.593796
3.500000	12.000000	165.000000	61.841949	34.080532
3.500000	12.000000	165.000000	60.783493	36.092396
3.500000	12.000000	165.000000	56.839897	39.286987
3.500000	12.000000	165.000000	58.568527	35.978649
3.500000	12.000000	165.000000	55.240108	40.668262
3.500000	12.000000	165.000000	57.458279	38.254223
3.500000	12.000000	165.000000	61.190380	34.825771
3.500000	12.000000	165.000000	57.094788	36.405960
3.500000	12.000000	165.000000	58.054012	35.924377
3.500000	12.000000	165.000000	59.705692	36.582527
3.500000	12.000000	165.000000	60.767090	36.091419
3.500000	12.000000	165.000000	56.510963	34.893948
3.500000	12.000000	165.000000	55.549728	40.319427
3.500000	12.000000	165.000000	55.312546	40.477806
3.500000	12.000000	165.000000	61.010437	34.112030
3.500000	12.000000	165.000000	56.043655	39.900223
3.500000	12.000000	165.000000	62.665455	29.876581
3.500000	12.000000	165.000000	62.217781	35.310432
3.500000	12.000000	165.000000	59.575806	36.415264
3.500000	12.000000	165.000000	60.728363	34.701328
3.500000	12.000000	165.000000	58.114101	36.152367
3.500000	12.000000	165.000000	56.606007	37.303032
3.500000	12.000000	165.000000	57.548397	39.288982
3.500000	12.000000	180.000000	57.226929	37.944393
3.500000	12.000000	180.000000	58.504524	38.773571
3.500000	12.000000	180.000000	58.411659	37.511932
3.500000	12.000000	180.000000	58.449841	37.165302
3.500000	12.000000	180.000000	59.067776	34.424911
3.500000	12.000000	180.000000	58.491478	37.669834
3.500000	12.000000	180.000000	62.316551	33.536663
3.500000	12.000000	180.000000	61.076427	35.893414
3.500000	12.000000	180.000000	58.477539	35.932297
3.500000	12.000000	180.000000	57.751179	38.522366
3.500000	12.000000	180.000000	60.563412	34.284340
3.500000	12.000000	180.000000	59.540184	36.150955
3.500000	12.000000	180.000000	60.811115	35.512238
3.500000	12.000000	180.000000	60.045586	36.734558
3.500000	12.000000	180.000000	56.264046	39.450550
3.500000	12.000000	180.000000	59.142666	36.752090
3.500000	12.000000	180.000000	55.107044	40.916851
3.500000	12.000000	180.000000	58.385010	38.053890
3.500000	12.000000	180.000000	59.818325	35.947510
3.500000	12.000000	180.000000	55.727745	38.313316
3.500000	12.000000	180.000000	57.026855	38.105896
3.500000	12.000000	180.000000	60.173489	36.922680
3.500000	12.000000	180.000000	59.838951	37.616653
3.500000	12.000000	180.000000	56.108685	36.849979
3.500000	12.000000	180.000000	55.910717	40.149673
3.500000	12.000000	180.000000	55.089542	40.737194
3.500000	12.000000	180.000000	61.587856	34.887901
3.500000	12.000000	180.000000	55.475380	40.004498
3.500000	12.000000	180.000000	60.949417	31.021086
3.500000	12.000000	180.000000	61.602596	36.518684
3.500000	12.000000	180.000000	60.102066	37.844196
3.500000	12.000000	180.000000	60.190269	35.175285
3.500000	12.000000	180.000000	57.153751	37.097782
3.500000	12.000000	180.000000	56.194202	38.568516
3.500000	12.000000	180.000000	56.691967	39.198803
3.500000	12.000000	195.000000	57.388008	37.209419
3.500000	12.000000	195.000000	58.680550	38.268959
3.500000	12.000000	195.000000	58.125999	37.597527
3.500000	12.000000	195.000000	57.566460	37.023056
3.500000	12.000000	195.000000	60.190079	31.579149
3.500000	12.000000	195.000000	57.974636	37.409851
3.500000	12.000000	195.000000	62.936947	32.955349
3.500000	12.000000	195.000000	61.240936	36.087578
3.500000	12.000000	195.000000	58.501038	35.689423
3.500000	12.000000	195.000000	57.843830	38.258801
3.500000	12.000000	195.000000	59.727917	34.526508
3.500000	12.000000	195.000000	59.934265	34.593796
3.500000	12.000000	195.000000	61.841949	34.080532
3.500000	12.000000	195.000000	60.783493	36.092396
3.500000	12.000000	195.000000	56.839897	39.286987
3.500000	12.000000	195.000000	58.568527	35.978649
3.500000	12.000000	195.000000	55.240108	40.668262
3.500000	12.000000	195.000000	57.458279	38.254223
3.500000	12.000000	195.000000	61.190380	34.825771
3.500000	12.000000	195.000000	57.094788	36.405960
3.500000	12.000000	195.000000	58.054012	35.924377
3.500000	12.000000	195.000000	59.705692	36.582527
3.500000	12.000000	195.000000	60.767090	36.091419
3.500000	12.000000	195.000000	56.510963	34.893948
3.500000	12.000000	195.000000	55.549728	40.319427
3.500000	12.000000	195.000000	55.312546	40.477806
3.500000	12.000000	195.000000	61.010437	34.112030
3.500000	12.000000	195.000000	56.043655	39.900223
3.500000	12.000000	195.000000	62.665455	29.876581
3.500000	12.000000	195.000000	62.217781	35.310432
3.500000	12.000000	195.000000	59.575806	36.415264
3.500000	12.000000	195.000000	60.728363	34.701328
3.500000	12.000000	195.000000	58.114101	36.152367
3.500000	12.000000	195.000000	56.606007	37.303032
3.500000	12.000000	195.000000	57.548397	39.288982
3.500000	14.000000	165.000000	55.375313	40.457748
3.500000	14.000000	165.000000	56.840656	40.159840
3.500000	14.000000	165.000000	55.989979	39.494934
3.500000	14.000000	165.000000	55.102104	39.044758
3.500000	14.000000	165.000000	54.555943	39.717804
3.500000	14.000000	165.000000	57.608002	39.291866
3.500000	14.000000	165.000000	56.223377	39.394970
3.500000	14.000000	165.000000	56.852100	37.032372
3.500000	14.000000	165.000000	55.576054	38.775524
3.500000	14.000000	165.000000	55.764767	39.422321
3.500000	14.000000	165.000000	57.127388	38.033401
3.500000	14.000000	165.000000	55.682430	38.388233
3.500000	14.000000	165.000000	59.445210	38.253349
3.500000	14.000000	165.000000	60.424534	35.801910
3.500000	14.000000	165.000000	54.773766	40.698387
3.500000	14.000000	165.000000	56.683205	39.792439
3.500000	14.000000	165.000000	55.067108	39.600849
3.500000	14.000000	165.000000	57.232647	37.582088
3.500000	14.000000	165.000000	54.224998	39.992661
3.500000	14.000000	165.000000	56.872139	39.891979
3.500000	14.000000	165.000000	59.387691	35.586552
3.500000	14.000000	165.000000	56.921856	37.574490
3.500000	14.000000	165.000000	56.899971	38.198479
3.500000	14.000000	165.000000	54.308250	41.813934
3.500000	14.000000	165.000000	54.077427	40.156185
3.500000	14.000000	165.000000	54.996319	39.750145
3.500000	14.000000	165.000000	58.253689	37.339008
3.500000	14.000000	165.000000	54.406796	41.310356
3.500000	14.000000	165.000000	58.331806	38.045525
3.500000	14.000000	165.000000	57.296715	39.455532
3.500000	14.000000	165.000000	55.926495	39.635239
3.500000	14.000000	165.000000	58.316833	37.623035
3.500000	14.000000	165.000000	58.306480	36.464565
3.500000	14.000000	165.000000	56.680958	37.581642
3.500000	14.000000	165.000000	55.356911	39.600586
3.500000	14.000000	180.000000	54.734249	40.932732
3.500000	14.000000	180.000000	56.609741	39.962944
3.500000	14.000000	180.000000	57.239929	39.062103
3.500000	14.000000	180.000000	55.345222	38.685688
3.500000	14.000000	180.000000	55.095699	40.062283
3.500000	14.000000	180.000000	58.278492	39.722157
3.500000	14.000000	180.000000	55.962429	39.796635
3.500000	14.000000	180.000000	56.442585	38.267727
3.500000	14.000000	180.000000	55.525589	38.734509
3.500000	14.000000	180.000000	56.095364	39.966507
3.500000	14.000000	180.000000	57.342045	37.519264
3.500000	14.000000	180.000000	55.559219	37.795952
3.500000	14.000000	180.000000	59.342087	38.890186
3.500000	14.000000	180.000000	59.183941	36.220722
3.500000	14.000000	180.000000	55.062531	40.799053
3.500000	14.000000	180.000000	55.237778	40.721519
3.500000	14.000000	180.000000	55.420395	40.326668
3.500000	14.000000	180.000000	56.412914	38.365009
3.500000	14.000000	180.000000	54.694340	39.742882
3.500000	14.000000	180.000000	57.247742	38.968174
3.500000	14.000000	180.000000	60.673870	36.472107
3.500000	14.000000	180.000000	57.295315	37.918049
3.500000	14.000000	180.000000	56.040932	38.077690
3.500000	14.000000	180.000000	54.952900	41.791325
3.500000	14.000000	180.000000	53.787121	40.958542
3.500000	14.000000	180.000000	55.178879	39.888657
3.500000	14.000000	180.000000	57.449909	37.786049
3.500000	14.000000	180.000000	54.357559	41.556728
3.500000	14.000000	180.000000	57.827583	37.125118
3.500000	14.000000	180.000000	56.725216	40.602654
3.500000	14.000000	180.000000	55.791569	38.430328
3.500000	14.000000	180.000000	58.241989	38.107498
3.500000	14.000000	180.000000	59.271111	35.541363
3.500000	14.000000	180.000000	55.784832	39.115601
3.500000	14.000000	180.000000	54.798222	39.691250
3.500000	14.000000	195.000000	55.375313	40.457748
3.500000	14.000000	195.000000	56.840656	40.159840
3.500000	14.000000	195.000000	55.989979	39.494934
3.500000	14.000000	195.000000	55.102104	39.044758
3.500000	14.000000	195.000000	54.555943	39.717804
3.500000	14.000000	195.000000	57.608002	39.291866
3.500000	14.000000	195.000000	56.223377	39.394970
3.500000	14.000000	195.000000	56.852100	37.032372
3.500000	14.000000	195.000000	55.576054	38.775524
3.500000	14.000000	195.000000	55.764767	39.422321
3.500000	14.000000	195.000000	57.127388	38.033401
3.500000	14.000000	195.000000	55.682430	38.388233
3.500000	14.000000	195.000000	59.445210	38.253349
3.500000	14.000000	195.000000	60.424534	35.801910
3.500000	14.000000	195.000000	54.773766	40.698387
3.500000	14.000000	195.000000	56.683205	39.792439
3.500000	14.000000	195.000000	55.067108	39.600849
3.500000	14.000000	195.000000	57.232647	37.582088
3.500000	14.000000	195.000000	54.224998	39.992661
3.500000	14.000000	195.000000	56.872139	39.891979
3.500000	14.000000	195.000000	59.387691	35.586552
3.500000	14.000000	195.000000	56.921856	37.574490
3.500000	14.000000	195.000000	56.899971	38.198479
3.500000	14.000000	195.000000	54.308250	41.813934
3.500000	14.000000	195.000000	54.077427	40.156185
3.500000	14.000000	195.000000	54.996319	39.750145
3.500000	14.000000	195.000000	58.253689	37.339008
3.500000	14.000000	195.000000	54.406796	41.310356
3.500000	14.000000	195.000000	58.331806	38.045525
3.500000	14.000000	195.000000	57.296715	39.455532
3.500000	14.000000	195.000000	55.926495	39.635239
3.500000	14.000000	195.000000	58.316833	37.623035
3.500000	14.000000	195.000000	58.306480	36.464565
3.500000	14.000000	195.000000	56.680958	37.581642
3.500000	14.000000	195.000000	55.356911	39.600586
