Time	Z
2748	33.2883186340332
2748.1	33.4234161376953
2748.2	33.5553283691406
2748.3	33.6835136413574
2748.4	33.8074340820313
2748.5	33.926586151123
2748.6	34.0404853820801
2748.7	34.1486778259277
2748.8	34.2507400512695
2748.9	34.3462829589844
2749	34.4349479675293
2749.1	34.5164184570313
2749.2	34.5904083251953
2749.3	34.6566772460937
2749.4	34.7150230407715
2749.5	34.7652778625488
2749.6	34.8073196411133
2749.7	34.8410682678223
2749.8	34.8664855957031
2749.9	34.8835639953613
2750	34.8923492431641
2750.1	34.8929176330566
2750.2	34.8853874206543
2750.3	34.8699111938477
2750.4	34.8466835021973
2750.5	34.8159255981445
2750.6	34.7778930664063
2750.7	34.7328796386719
2750.8	34.6811981201172
2750.9	34.6231994628906
2751	34.5592498779297
2751.1	34.4897422790527
2751.2	34.415096282959
2751.3	34.3357467651367
2751.4	34.252140045166
2751.5	34.1647415161133
2751.6	34.074031829834
2751.7	33.9804840087891
2751.8	33.8846015930176
2751.9	33.7868690490723
2752	33.6877861022949
2752.1	33.5878486633301
2752.2	33.487548828125
2752.3	33.3873748779297
2752.4	33.2878074645996
2752.5	33.1893196105957
2752.6	33.0923690795898
2752.7	32.9974021911621
2752.8	32.904842376709
2752.9	32.8151054382324
2753	32.728572845459
2753.1	32.6456146240234
2753.2	32.5665664672852
2753.3	32.4917449951172
2753.4	32.4214324951172
2753.5	32.3558731079102
2753.6	32.2952919006348
2753.7	32.2398681640625
2753.8	32.1897506713867
2753.9	32.1450500488281
2754	32.105842590332
2754.1	32.0721664428711
2754.2	32.0440139770508
2754.3	32.0213584899902
2754.4	32.0041198730469
2754.5	31.9921932220459
2754.6	31.9854278564453
2754.7	31.9836483001709
2754.8	31.9866466522217
2754.9	31.9941806793213
2755	32.0059852600098
2755.1	32.0217628479004
2755.2	32.0411987304687
2755.3	32.0639533996582
2755.4	32.089672088623
2755.5	32.1179809570313
2755.6	32.148494720459
2755.7	32.1808204650879
2755.8	32.2145500183105
2755.9	32.2492790222168
2756	32.2846031188965
2756.1	32.3201141357422
2756.2	32.355411529541
2756.3	32.3900947570801
2756.4	32.4237861633301
2756.5	32.4561004638672
2756.6	32.486686706543
2756.7	32.5152015686035
2756.8	32.5413208007812
2756.9	32.5647430419922
2757	32.5851860046387
2757.1	32.6024017333984
2757.2	32.616153717041
2757.3	32.6262474060059
2757.4	32.6325035095215
2757.5	32.6347770690918
2757.6	32.6329536437988
2757.7	32.626953125
2757.8	32.6167259216309
2757.9	32.6022453308105
2758	32.5835342407227
2758.1	32.5606346130371
2758.2	32.5336265563965
2758.3	32.5026206970215
2758.4	32.4677619934082
2758.5	32.4292144775391
2758.6	32.3871879577637
2758.7	32.3419151306152
2758.8	32.2936515808105
2758.9	32.2426872253418
2759	32.1893463134766
2759.1	32.133960723877
2759.2	32.0769004821777
2759.3	32.0185546875
2759.4	31.9593257904053
2759.5	31.8996391296387
2759.6	31.8399333953857
2759.7	31.7806549072266
2759.8	31.7222652435303
2759.9	31.6652240753174
2760	31.6099967956543
2760.1	31.5570468902588
2760.2	31.5068340301514
2760.3	31.4598064422607
2760.4	31.4164066314697
2760.5	31.3770561218262
2760.6	31.3421611785889
2760.7	31.3121089935303
2760.8	31.2872562408447
2760.9	31.267936706543
2761	31.2544536590576
2761.1	31.2470798492432
2761.2	31.2460498809814
2761.3	31.2515640258789
2761.4	31.2637825012207
2761.5	31.2828311920166
2761.6	31.3087882995605
2761.7	31.3416976928711
2761.8	31.3815536499023
2761.9	31.4283180236816
2762	31.4819030761719
2762.1	31.5421829223633
2762.2	31.6089916229248
2762.3	31.6821250915527
2762.4	31.7613372802734
2762.5	31.8463497161865
2762.6	31.9368457794189
2762.7	32.0324745178223
2762.8	32.1328544616699
2762.9	32.2375793457031
2763	32.3462028503418
2763.1	32.4582633972168
2763.2	32.5732765197754
2763.3	32.690731048584
2763.4	32.8101005554199
2763.5	32.930850982666
2763.6	33.0524215698242
2763.7	33.1742515563965
2763.8	33.2957763671875
2763.9	33.4164199829102
2764	33.5356101989746
2764.1	33.6527709960937
2764.2	33.7673454284668
2764.3	33.8787651062012
2764.4	33.9864883422852
2764.5	34.089973449707
2764.6	34.1887054443359
2764.7	34.2821807861328
2764.8	34.3699264526367
2764.9	34.4514923095703
2765	34.5264549255371
2765.1	34.5944175720215
2765.2	34.6550216674805
2765.3	34.7079429626465
2765.4	34.7528877258301
2765.5	34.7896118164063
2765.6	34.8178939819336
2765.7	34.837574005127
2765.8	34.8485145568848
2765.9	34.8506317138672
2766	34.8438835144043
2766.1	34.8282661437988
2766.2	34.803825378418
2766.3	34.770637512207
2766.4	34.728832244873
2766.5	34.6785736083984
2766.6	34.6200675964355
2766.7	34.5535583496094
2766.8	34.4793357849121
2766.9	34.3977088928223
2767	34.3090400695801
2767.1	34.2137145996094
2767.2	34.1121482849121
2767.3	34.0047874450684
2767.4	33.8921051025391
2767.5	33.7745971679687
2767.6	33.6527900695801
2767.7	33.5272178649902
2767.8	33.3984413146973
2767.9	33.267032623291
2768	33.1335792541504
2768.1	32.9986724853516
2768.2	32.8629112243652
2768.3	32.7268943786621
2768.4	32.5912322998047
2768.5	32.4565124511719
2768.6	32.3233375549316
2768.7	32.1922874450684
2768.8	32.0639343261719
2768.9	31.9388446807861
2769	31.8175601959229
2769.1	31.7006053924561
2769.2	31.5884876251221
2769.3	31.481689453125
2769.4	31.3806667327881
2769.5	31.2858467102051
2769.6	31.1976299285889
2769.7	31.1163806915283
2769.8	31.0424327850342
2769.9	30.9760875701904
2770	30.9176044464111
2770.1	30.8672065734863
2770.2	30.8250789642334
2770.3	30.7913646697998
2770.4	30.7661647796631
2770.5	30.7495384216309
2770.6	30.7415008544922
2770.7	30.7420215606689
2770.8	30.751033782959
2770.9	30.7684230804443
2771	30.7940311431885
2771.1	30.8276653289795
2771.2	30.8690891265869
2771.3	30.918025970459
2771.4	30.9741630554199
2771.5	31.0371589660645
2771.6	31.1066303253174
2771.7	31.1821708679199
2771.8	31.2633438110352
2771.9	31.3496875762939
2772	31.4407196044922
2772.1	31.5359344482422
2772.2	31.6348152160645
2772.3	31.7368297576904
2772.4	31.841438293457
2772.5	31.9480895996094
2772.6	32.0562324523926
2772.7	32.1653137207031
2772.8	32.2747802734375
2772.9	32.3840827941895
2773	32.4926834106445
2773.1	32.6000518798828
2773.2	32.7056617736816
2773.3	32.8090133666992
2773.4	32.9096183776855
2773.5	33.0069999694824
2773.6	33.1007080078125
2773.7	33.1903190612793
2773.8	33.2754249572754
2773.9	33.3556518554687
2774	33.4306449890137
2774.1	33.5000801086426
2774.2	33.5636711120605
2774.3	33.621150970459
2774.4	33.6722946166992
2774.5	33.7169036865234
2774.6	33.7548065185547
2774.7	33.7858810424805
2774.8	33.8100242614746
2774.9	33.8271751403809
2775	33.8373031616211
2775.1	33.8404159545898
2775.2	33.8365592956543
2775.3	33.8258056640625
2775.4	33.8082695007324
2775.5	33.7840995788574
2775.6	33.7534790039063
2775.7	33.7166290283203
2775.8	33.6737937927246
2775.9	33.6252632141113
2776	33.5713500976562
2776.1	33.5124015808105
2776.2	33.4487953186035
2776.3	33.3809356689453
2776.4	33.3092613220215
2776.5	33.2342224121094
2776.6	33.1562957763672
2776.7	33.0759887695313
2776.8	32.9938087463379
2776.9	32.9102821350098
2777	32.8259544372559
2777.1	32.7413673400879
2777.2	32.6570739746094
2777.3	32.5736198425293
2777.4	32.4915542602539
2777.5	32.4114189147949
2777.6	32.3337516784668
2777.7	32.2590637207031
2777.8	32.1878662109375
2777.9	32.1206398010254
2778	32.0578498840332
2778.1	31.9999351501465
2778.2	31.9473037719727
2778.3	31.9003391265869
2778.4	31.8593940734863
2778.5	31.8247814178467
2778.6	31.796781539917
2778.7	31.7756366729736
2778.8	31.761547088623
2778.9	31.7546710968018
2779	31.7551250457764
2779.1	31.7629795074463
2779.2	31.7782611846924
2779.3	31.8009490966797
2779.4	31.8309803009033
2779.5	31.8682422637939
2779.6	31.912576675415
2779.7	31.9637794494629
2779.8	32.0216026306152
2779.9	32.085750579834
2780	32.155891418457
2780.1	32.2316398620605
2780.2	32.3125877380371
2780.3	32.3982734680176
2780.4	32.488208770752
2780.5	32.5818748474121
2780.6	32.6787185668945
2780.7	32.7781639099121
2780.8	32.8796119689941
2780.9	32.9824485778809
2781	33.0860328674316
2781.1	33.1897239685059
2781.2	33.2928657531738
2781.3	33.3948097229004
2781.4	33.4948921203613
2781.5	33.592472076416
2781.6	33.6869087219238
2781.7	33.7775726318359
2781.8	33.8638572692871
2781.9	33.9451789855957
2782	34.0209846496582
2782.1	34.0907363891602
2782.2	34.1539421081543
2782.3	34.2101440429687
2782.4	34.2589149475098
2782.5	34.2998733520508
2782.6	34.3326835632324
2782.7	34.357048034668
2782.8	34.3727149963379
2782.9	34.3794784545898
2783	34.3771934509277
2783.1	34.3657455444336
2783.2	34.3450775146484
2783.3	34.315185546875
2783.4	34.2761039733887
2783.5	34.2279205322266
2783.6	34.170768737793
2783.7	34.1048240661621
2783.8	34.0303077697754
2783.9	33.9474830627441
2784	33.8566589355469
2784.1	33.758171081543
2784.2	33.6524047851562
2784.3	33.5397758483887
2784.4	33.4207382202148
2784.5	33.2957725524902
2784.6	33.1653938293457
2784.7	33.0301475524902
2784.8	32.8905982971191
2784.9	32.7473373413086
2785	32.6009826660156
2785.1	32.4521636962891
2785.2	32.3015365600586
2785.3	32.1497535705566
2785.4	31.9974975585937
2785.5	31.8454456329346
2785.6	31.6942825317383
2785.7	31.54469871521
2785.8	31.3973789215088
2785.9	31.253002166748
2786	31.112247467041
2786.1	30.9757747650146
2786.2	30.8442344665527
2786.3	30.7182559967041
2786.4	30.5984554290771
2786.5	30.4854221343994
2786.6	30.3797187805176
2786.7	30.2818851470947
2786.8	30.1924285888672
2786.9	30.1118202209473
2787	30.0405006408691
2787.1	29.9788684844971
2787.2	29.9272842407227
2787.3	29.8860626220703
2787.4	29.8554763793945
2787.5	29.8357563018799
2787.6	29.8270778656006
2787.7	29.8295764923096
2787.8	29.8433361053467
2787.9	29.8683910369873
2788	29.9047203063965
2788.1	29.9522590637207
2788.2	30.0108833312988
2788.3	30.0804214477539
2788.4	30.1606502532959
2788.5	30.2512950897217
2788.6	30.3520278930664
2788.7	30.4624805450439
2788.8	30.5822334289551
2788.9	30.7108192443848
2789	30.8477363586426
2789.1	30.9924335479736
2789.2	31.1443290710449
2789.3	31.3027992248535
2789.4	31.467191696167
2789.5	31.6368236541748
2789.6	31.8109855651855
2789.7	31.9889469146729
2789.8	32.1699600219727
2789.9	32.3532524108887
2790	32.5380554199219
2790.1	32.7235794067383
2790.2	32.9090347290039
2790.3	33.093635559082
2790.4	33.2765998840332
2790.5	33.457145690918
2790.6	33.6345176696777
2790.7	33.8079719543457
2790.8	33.9767761230469
2790.9	34.1402320861816
2791	34.2976722717285
2791.1	34.4484481811523
2791.2	34.5919570922852
2791.3	34.7276229858398
2791.4	34.854923248291
2791.5	34.9733619689941
2791.6	35.0824966430664
2791.7	35.1819305419922
2791.8	35.271312713623
2791.9	35.3503379821777
2792	35.4187545776367
2792.1	35.4763565063477
2792.2	35.5229911804199
2792.3	35.5585517883301
2792.4	35.5829887390137
2792.5	35.5962867736816
2792.6	35.5984954833984
2792.7	35.5896987915039
2792.8	35.5700340270996
2792.9	35.539680480957
2793	35.4988708496094
2793.1	35.4478645324707
2793.2	35.3869781494141
2793.3	35.3165588378906
2793.4	35.2369918823242
2793.5	35.1487045288086
2793.6	35.0521469116211
2793.7	34.947811126709
2793.8	34.8362083435059
2793.9	34.7178840637207
2794	34.5933990478516
2794.1	34.4633483886719
2794.2	34.3283348083496
2794.3	34.1889801025391
2794.4	34.0459175109863
2794.5	33.8997955322266
2794.6	33.7512664794922
2794.7	33.6009864807129
2794.8	33.4496116638184
2794.9	33.297794342041
2795	33.1461906433105
2795.1	32.9954376220703
2795.2	32.8461723327637
2795.3	32.6990127563477
2795.4	32.5545539855957
2795.5	32.4133796691895
2795.6	32.276050567627
2795.7	32.1430931091309
2795.8	32.015022277832
2795.9	31.8923053741455
2796	31.7753849029541
2796.1	31.6646690368652
2796.2	31.5605278015137
2796.3	31.4632911682129
2796.4	31.3732490539551
2796.5	31.2906532287598
2796.6	31.2157096862793
2796.7	31.1485862731934
2796.8	31.0894031524658
2796.9	31.0382404327393
2797	30.9951324462891
2797.1	30.9600715637207
2797.2	30.9330062866211
2797.3	30.91383934021
2797.4	30.9024410247803
2797.5	30.8986358642578
2797.6	30.9022159576416
2797.7	30.9129371643066
2797.8	30.9305267333984
2797.9	30.9546794891357
2798	30.9850654602051
2798.1	31.0213298797607
2798.2	31.0631008148193
2798.3	31.1099853515625
2798.4	31.1615734100342
2798.5	31.2174510955811
2798.6	31.2771873474121
2798.7	31.340353012085
2798.8	31.4065132141113
2798.9	31.4752292633057
2799	31.546070098877
2799.1	31.6186065673828
2799.2	31.6924171447754
2799.3	31.7670879364014
2799.4	31.842212677002
2799.5	31.9174060821533
2799.6	31.9922866821289
2799.7	32.0664939880371
2799.8	32.1396865844727
2799.9	32.2115287780762
2800	32.2817115783691
2800.1	32.3499412536621
2800.2	32.4159469604492
2800.3	32.4794654846191
2800.4	32.5402603149414
2800.5	32.5981178283691
2800.6	32.6528358459473
2800.7	32.7042388916016
2800.8	32.7521705627441
2800.9	32.7964897155762
2801	32.8370742797852
2801.1	32.8738250732422
2801.2	32.9066581726074
2801.3	32.9355125427246
2801.4	32.9603424072266
2801.5	32.9811172485352
2801.6	32.9978294372559
2801.7	33.0104904174805
2801.8	33.0191268920898
2801.9	33.0237808227539
2802	33.0245170593262
2802.1	33.0214157104492
2802.2	33.0145721435547
2802.3	33.0040969848633
2802.4	32.990119934082
2802.5	32.9727821350098
2802.6	32.9522438049316
2802.7	32.9286842346191
2802.8	32.902286529541
2802.9	32.8732566833496
2803	32.8418045043945
2803.1	32.808162689209
2803.2	32.7725677490234
2803.3	32.7352676391602
2803.4	32.6965217590332
2803.5	32.6566009521484
2803.6	32.6157760620117
2803.7	32.5743293762207
2803.8	32.5325469970703
2803.9	32.49072265625
2804	32.4491424560547
2804.1	32.4081039428711
2804.2	32.3678932189941
2804.3	32.328800201416
2804.4	32.2911071777344
2804.5	32.2550849914551
2804.6	32.221004486084
2804.7	32.1891136169434
2804.8	32.1596641540527
2804.9	32.1328811645508
2805	32.1089744567871
2805.1	32.0881423950195
2805.2	32.0705642700195
2805.3	32.0563888549805
2805.4	32.0457534790039
2805.5	32.0387687683105
2805.6	32.0355262756348
2805.7	32.0360870361328
2805.8	32.0404891967773
2805.9	32.0487594604492
2806	32.0608825683594
2806.1	32.0768394470215
2806.2	32.0965690612793
2806.3	32.1200065612793
2806.4	32.1470489501953
2806.5	32.1775817871094
2806.6	32.2114639282227
2806.7	32.2485466003418
2806.8	32.2886505126953
2806.9	32.3315925598145
2807	32.3771667480469
2807.1	32.4251670837402
2807.2	32.4753684997559
2807.3	32.5275421142578
2807.4	32.5814514160156
2807.5	32.6368598937988
2807.6	32.6935195922852
2807.7	32.7511863708496
2807.8	32.8096160888672
2807.9	32.8685646057129
2808	32.9277877807617
2808.1	32.9870567321777
2808.2	33.0461311340332
2808.3	33.1047897338867
2808.4	33.1628112792969
2808.5	33.2199897766113
2808.6	33.2761154174805
2808.7	33.330997467041
2808.8	33.3844528198242
2808.9	33.4363021850586
2809	33.4863815307617
2809.1	33.5345344543457
2809.2	33.5806121826172
2809.3	33.6244812011719
2809.4	33.6660041809082
2809.5	33.7050704956055
2809.6	33.7415657043457
2809.7	33.7753829956055
2809.8	33.8064270019531
2809.9	33.8346138000488
2810	33.8598594665527
2810.1	33.8820953369141
2810.2	33.9012565612793
2810.3	33.917293548584
2810.4	33.9301528930664
2810.5	33.9398002624512
2810.6	33.9462127685547
2810.7	33.9493637084961
2810.8	33.9492454528809
2810.9	33.945858001709
2811	33.939208984375
2811.1	33.9293174743652
2811.2	33.916202545166
2811.3	33.8999061584473
2811.4	33.8804664611816
2811.5	33.8579368591309
2811.6	33.8323707580566
2811.7	33.8038368225098
2811.8	33.7724113464355
2811.9	33.738166809082
2812	33.7011947631836
2812.1	33.6615905761719
2812.2	33.6194496154785
2812.3	33.574878692627
2812.4	33.5279846191406
2812.5	33.4788818359375
2812.6	33.4276847839355
2812.7	33.3745155334473
2812.8	33.3194961547852
2812.9	33.262752532959
2813	33.204418182373
2813.1	33.1446266174316
2813.2	33.0835113525391
2813.3	33.0212097167969
2813.4	32.9578666687012
2813.5	32.8936233520508
2813.6	32.8286247253418
2813.7	32.7630157470703
2813.8	32.6969528198242
2813.9	32.6305885314941
2814	32.5640716552734
2814.1	32.4975700378418
2814.2	32.4312438964844
2814.3	32.3652572631836
2814.4	32.2997817993164
2814.5	32.2349891662598
2814.6	32.1710624694824
2814.7	32.1081733703613
2814.8	32.0465126037598
2814.9	31.9862613677978
2815	31.9276065826416
2815.1	31.870735168457
2815.2	31.8158397674561
2815.3	31.7631034851074
2815.4	31.7127132415771
2815.5	31.6648483276367
2815.6	31.619686126709
2815.7	31.5773944854736
2815.8	31.5381355285645
2815.9	31.5020599365234
2816	31.4693126678467
2816.1	31.4400196075439
2816.2	31.4142971038818
2816.3	31.3922481536865
2816.4	31.3739566802978
2816.5	31.3594913482666
2816.6	31.3489074707031
2816.7	31.3422393798828
2816.8	31.339506149292
2816.9	31.340705871582
2817	31.3458271026611
2817.1	31.3548336029053
2817.2	31.3676795959473
2817.3	31.384298324585
2817.4	31.4046096801758
2817.5	31.4285182952881
2817.6	31.4559154510498
2817.7	31.4866790771484
2817.8	31.5206718444824
2817.9	31.557746887207
2818	31.5977439880371
2818.1	31.6404933929443
2818.2	31.6858177185059
2818.3	31.7335243225098
2818.4	31.7834186553955
2818.5	31.8352947235107
2818.6	31.8889389038086
2818.7	31.9441318511963
2818.8	32.0006484985352
2818.9	32.0582618713379
2819	32.1167297363281
2819.1	32.1758155822754
2819.2	32.235279083252
2819.3	32.2948722839355
2819.4	32.3543510437012
2819.5	32.4134674072266
2819.6	32.4719772338867
2819.7	32.5296325683594
2819.8	32.5861930847168
2819.9	32.6414184570313
2820	32.6950759887695
2820.1	32.7469367980957
2820.2	32.7967834472656
2820.3	32.8443984985352
2820.4	32.8895874023438
2820.5	32.9321556091309
2820.6	32.9719314575195
2820.7	33.0087585449219
2820.8	33.0424957275391
2820.9	33.0730133056641
2821	33.1002082824707
2821.1	33.1239929199219
2821.2	33.1442985534668
2821.3	33.1610832214355
2821.4	33.17431640625
2821.5	33.1839981079102
2821.6	33.1901397705078
2821.7	33.1927871704102
2821.8	33.1919937133789
2821.9	33.1878433227539
2822	33.1804351806641
2822.1	33.1698875427246
2822.2	33.1563377380371
2822.3	33.1399459838867
2822.4	33.1208801269531
2822.5	33.0993232727051
2822.6	33.0754852294922
2822.7	33.0495758056641
2822.8	33.0218200683594
2822.9	32.9924545288086
2823	32.9617347717285
2823.1	32.9299087524414
2823.2	32.8972473144531
2823.3	32.8640174865723
2823.4	32.8304977416992
2823.5	32.7969703674316
2823.6	32.7637138366699
2823.7	32.7310104370117
2823.8	32.699146270752
2823.9	32.668399810791
2824	32.639045715332
2824.1	32.6113510131836
2824.2	32.585578918457
2824.3	32.5619735717773
2824.4	32.5407752990723
2824.5	32.5221977233887
2824.6	32.5064468383789
2824.7	32.4937057495117
2824.8	32.4841346740723
2824.9	32.4778747558594
2825	32.4750442504883
2825.1	32.4757270812988
2825.2	32.4799880981445
2825.3	32.4878692626953
2825.4	32.4993705749512
2825.5	32.514476776123
2825.6	32.5331382751465
2825.7	32.5552749633789
2825.8	32.5807952880859
2825.9	32.6095581054687
2826	32.6414222717285
2826.1	32.6762008666992
2826.2	32.713695526123
2826.3	32.7536888122559
2826.4	32.7959365844727
2826.5	32.8401832580566
2826.6	32.8861465454102
2826.7	32.9335441589355
2826.8	32.9820747375488
2826.9	33.0314254760742
2827	33.0812797546387
2827.1	33.1313171386719
2827.2	33.181209564209
2827.3	33.2306289672852
2827.4	33.2792434692383
2827.5	33.3267288208008
2827.6	33.3727684020996
2827.7	33.4170379638672
2827.8	33.4592399597168
2827.9	33.4990653991699
2828	33.5362281799316
2828.1	33.5704498291016
2828.2	33.6014671325684
2828.3	33.6290245056152
2828.4	33.6528816223145
2828.5	33.6728248596191
2828.6	33.6886444091797
2828.7	33.7001571655273
2828.8	33.7071990966797
2828.9	33.7096214294434
2829	33.7073059082031
2829.1	33.7001495361328
2829.2	33.6880836486816
2829.3	33.6710510253906
2829.4	33.6490364074707
2829.5	33.6220359802246
2829.6	33.5900955200195
2829.7	33.5532722473145
2829.8	33.5116691589355
2829.9	33.4654083251953
2830	33.4146537780762
2830.1	33.3596000671387
2830.2	33.300464630127
2830.3	33.2374992370605
2830.4	33.1709938049316
2830.5	33.1012573242188
2830.6	33.028621673584
2830.7	32.9534568786621
2830.8	32.8761444091797
2830.9	32.7970886230469
2831	32.7167129516602
2831.1	32.6354446411133
2831.2	32.5537414550781
2831.3	32.472053527832
2831.4	32.3908462524414
2831.5	32.3105850219727
2831.6	32.2317352294922
2831.7	32.1547584533691
2831.8	32.0801124572754
2831.9	32.0082321166992
2832	31.9395523071289
2832.1	31.8744831085205
2832.2	31.8134136199951
2832.3	31.7567138671875
2832.4	31.7047290802002
2832.5	31.6577739715576
2832.6	31.616138458252
2832.7	31.5800724029541
2832.8	31.5498008728027
2832.9	31.5255031585693
2833	31.5073261260986
2833.1	31.4953765869141
2833.2	31.4897174835205
2833.3	31.4903774261475
2833.4	31.4973392486572
2833.5	31.5105476379395
2833.6	31.5299072265625
2833.7	31.5552768707275
2833.8	31.5864849090576
2833.9	31.6233158111572
2834	31.6655178070068
2834.1	31.7128086090088
2834.2	31.7648677825928
2834.3	31.8213520050049
2834.4	31.8818912506103
2834.5	31.9460887908936
2834.6	32.0135269165039
2834.7	32.0837783813477
2834.8	32.1563949584961
2834.9	32.2309112548828
2835	32.3068618774414
2835.1	32.3837699890137
2835.2	32.4611549377441
2835.3	32.5385398864746
2835.4	32.6154479980469
2835.5	32.6913986206055
2835.6	32.7659301757812
2835.7	32.8385925292969
2835.8	32.908935546875
2835.9	32.9765357971191
2836	33.0409812927246
2836.1	33.1018867492676
2836.2	33.1588859558105
2836.3	33.2116279602051
2836.4	33.2597999572754
2836.5	33.303108215332
2836.6	33.3412857055664
2836.7	33.3741035461426
2836.8	33.4013557434082
2836.9	33.4228706359863
2837	33.4385147094727
2837.1	33.4481735229492
2837.2	33.4517822265625
2837.3	33.4493026733398
2837.4	33.440731048584
2837.5	33.4260940551758
2837.6	33.405460357666
2837.7	33.3789253234863
2837.8	33.3466186523438
2837.9	33.308708190918
2838	33.2653884887695
2838.1	33.2168922424316
2838.2	33.1634750366211
2838.3	33.1054267883301
2838.4	33.0430679321289
2838.5	32.9767456054687
2838.6	32.9068260192871
2838.7	32.8337059020996
2838.8	32.7578086853027
2838.9	32.6795692443848
2839	32.5994453430176
2839.1	32.5179100036621
2839.2	32.4354476928711
2839.3	32.3525581359863
2839.4	32.2697448730469
2839.5	32.1875114440918
2839.6	32.1063766479492
2839.7	32.0268478393555
2839.8	31.9494304656982
2839.9	31.8746280670166
2840	31.8029289245605
2840.1	31.7348117828369
2840.2	31.6707344055176
2840.3	31.6111354827881
2840.4	31.5564384460449
2840.5	31.5070304870605
2840.6	31.4632778167725
2840.7	31.42551612854
2840.8	31.39404296875
2840.9	31.3691291809082
2841	31.3509998321533
2841.1	31.3398456573486
2841.2	31.3358173370361
2841.3	31.3390197753906
2841.4	31.3495178222656
2841.5	31.3673343658447
2841.6	31.3924446105957
2841.7	31.424783706665
2841.8	31.4642429351807
2841.9	31.5106735229492
2842	31.5638828277588
2842.1	31.6236419677734
2842.2	31.6896820068359
2842.3	31.7617034912109
2842.4	31.8393650054932
2842.5	31.9223041534424
2842.6	32.0101203918457
2842.7	32.1023979187012
2842.8	32.1986923217773
2842.9	32.2985343933105
2843	32.4014472961426
2843.1	32.5069351196289
2843.2	32.6144905090332
2843.3	32.7235946655273
2843.4	32.8337249755859
2843.5	32.9443550109863
2843.6	33.0549545288086
2843.7	33.1649971008301
2843.8	33.2739562988281
2843.9	33.3813171386719
2844	33.4865684509277
2844.1	33.5892066955566
2844.2	33.6887474060059
2844.3	33.7847137451172
2844.4	33.8766555786133
2844.5	33.9641265869141
2844.6	34.0467147827148
2844.7	34.1240234375
2844.8	34.1956825256348
2844.9	34.2613525390625
2845	34.3207130432129
2845.1	34.3734741210937
2845.2	34.4193840026855
2845.3	34.4582061767578
2845.4	34.48974609375
2845.5	34.5138320922852
2845.6	34.5303344726562
2845.7	34.5391502380371
2845.8	34.540210723877
2845.9	34.5334815979004
2846	34.5189590454102
2846.1	34.4966773986816
2846.2	34.4667053222656
2846.3	34.429141998291
2846.4	34.3841209411621
2846.5	34.3318023681641
2846.6	34.272388458252
2846.7	34.2061004638672
2846.8	34.1332015991211
2846.9	34.0539779663086
2847	33.96875
2847.1	33.8778610229492
2847.2	33.7816848754883
2847.3	33.6806221008301
2847.4	33.5750961303711
2847.5	33.4655532836914
2847.6	33.3524551391602
2847.7	33.2362976074219
2847.8	33.1175842285156
2847.9	32.9968338012695
2848	32.8745803833008
2848.1	32.7513809204102
2848.2	32.6277847290039
2848.3	32.5043640136719
2848.4	32.3816833496094
2848.5	32.2603149414063
2848.6	32.1408309936523
2848.7	32.0238037109375
2848.8	31.9097900390625
2848.9	31.7993469238281
2849	31.6930141448975
2849.1	31.5913181304932
2849.2	31.4947681427002
2849.3	31.4038505554199
2849.4	31.3190231323242
2849.5	31.24072265625
2849.6	31.1693496704102
2849.7	31.1052722930908
2849.8	31.0488204956055
2849.9	31.0002841949463
2850	30.9599132537842
2850.1	30.9279098510742
2850.2	30.9044342041016
2850.3	30.8895950317383
2850.4	30.883451461792
2850.5	30.8860130310059
2850.6	30.8972434997559
2850.7	30.917049407959
2850.8	30.945291519165
2850.9	30.9817810058594
2851	31.0262813568115
2851.1	31.0785121917725
2851.2	31.138147354126
2851.3	31.2048206329346
2851.4	31.2781257629395
2851.5	31.3576240539551
2851.6	31.4428405761719
2851.7	31.5332736968994
2851.8	31.6283950805664
2851.9	31.7276554107666
2852	31.8304805755615
2852.1	31.9362869262695
2852.2	32.0444755554199
2852.3	32.1544456481934
2852.4	32.2655868530273
2852.5	32.3772926330566
2852.6	32.488956451416
2852.7	32.5999870300293
2852.8	32.7097930908203
2852.9	32.8178100585937
2853	32.9234848022461
2853.1	33.0262832641602
2853.2	33.1257019042969
2853.3	33.2212562561035
2853.4	33.3124961853027
2853.5	33.3989944458008
2853.6	33.4803657531738
2853.7	33.5562515258789
2853.8	33.6263313293457
2853.9	33.6903228759766
2854	33.7479705810547
2854.1	33.7990684509277
2854.2	33.8434371948242
2854.3	33.8809432983398
2854.4	33.9114837646484
2854.5	33.9349899291992
2854.6	33.9514389038086
2854.7	33.9608268737793
2854.8	33.963191986084
2854.9	33.958610534668
2855	33.9471855163574
2855.1	33.9290466308594
2855.2	33.9043617248535
2855.3	33.8733215332031
2855.4	33.8361511230469
2855.5	33.7931022644043
2855.6	33.7444381713867
2855.7	33.6904678344727
2855.8	33.6315040588379
2855.9	33.5678901672363
2856	33.4999885559082
2856.1	33.4281692504883
2856.2	33.3528289794922
2856.3	33.2743644714355
2856.4	33.1931953430176
2856.5	33.1097450256348
2856.6	33.0244483947754
2856.7	32.9377365112305
2856.8	32.8500556945801
2856.9	32.7618446350098
2857	32.6735458374023
2857.1	32.5855979919434
2857.2	32.4984283447266
2857.3	32.412467956543
2857.4	32.3281288146973
2857.5	32.2458152770996
2857.6	32.1659164428711
2857.7	32.088809967041
2857.8	32.0148468017578
2857.9	31.9443664550781
2858	31.877685546875
2858.1	31.815092086792
