WaveDirection	WaveHs	WaveTp	Crane Wire_Max_Tension	Crane Wire_Min_Tension	Pennant_Max_Tension	Pennant_Min_Tension	Sling1_Max_Tension	Sling1_Min_Tension	Sling2_Max_Tension	Sling2_Min_Tension
150.000000	2.000000	8.000000	308.805725	33.832706	237.885422	3.824811	196.317459	0.000000	116.965988	0.000000
150.000000	2.000000	8.000000	340.960938	12.451734	324.730957	0.000000	219.896927	0.000000	135.307800	0.000000
150.000000	2.000000	8.000000	417.161865	11.549083	337.465240	0.887719	216.812668	0.000000	182.381317	0.000000
150.000000	2.000000	8.000000	270.940002	78.180298	208.844849	40.984642	150.347351	24.175304	121.822746	8.123997
150.000000	2.000000	8.000000	313.903809	19.558069	279.046783	0.000000	192.384689	0.000000	173.884964	0.000000
150.000000	2.000000	8.000000	297.558075	51.208328	231.234207	14.755310	170.884064	6.605244	146.715942	0.000000
150.000000	2.000000	8.000000	296.518616	76.795029	237.470459	39.645515	129.703033	15.834733	139.530151	0.000000
150.000000	2.500000	8.000000	408.817078	21.142624	317.693512	1.070535	234.981018	0.000000	184.578964	0.000000
150.000000	2.500000	8.000000	389.197540	0.000000	331.115051	0.000000	308.317719	0.000000	184.032272	0.000000
150.000000	2.500000	8.000000	311.928528	57.280693	246.194931	23.026922	153.598419	11.155033	145.573090	0.000000
150.000000	2.500000	8.000000	359.192963	44.369640	282.065887	11.222574	142.276764	0.000000	170.588409	0.000000
150.000000	2.500000	8.000000	373.230377	0.000000	297.594604	0.717519	262.069366	0.000000	165.858627	0.000000
150.000000	2.500000	8.000000	402.877777	29.570780	335.248230	1.840963	231.437531	0.000000	151.381454	0.000000
150.000000	2.500000	8.000000	441.822876	8.582669	390.461639	0.876801	263.001007	0.000000	266.777588	0.000000
150.000000	2.500000	8.000000	339.358582	31.933764	258.515015	1.207338	174.461502	0.000000	113.840286	0.000000
150.000000	2.500000	8.000000	354.855652	14.677310	282.640259	0.880175	237.270645	0.000000	189.286194	0.000000
150.000000	2.500000	8.000000	687.790527	0.000000	542.941284	0.000000	473.050171	0.000000	414.878815	0.000000
150.000000	2.500000	8.000000	308.432556	24.624578	245.155655	1.025031	183.465027	0.142610	136.915375	0.000000
150.000000	2.500000	8.000000	372.938110	0.000000	344.339172	0.000000	239.676620	0.000000	208.248398	0.000000
150.000000	2.500000	8.000000	227.462601	111.133789	170.371582	63.025200	127.098999	27.531420	100.934952	17.891193
150.000000	2.500000	8.000000	414.660522	0.000000	418.859100	0.000000	319.843384	0.000000	163.780701	0.000000
150.000000	2.500000	8.000000	388.068848	23.848976	334.329681	0.466200	195.765015	0.000000	225.899918	0.000000
150.000000	2.500000	8.000000	386.711304	27.898169	293.983459	1.002049	154.001221	0.000000	167.784912	0.000000
150.000000	2.500000	8.000000	306.240479	8.740026	256.713074	0.099052	214.480713	0.000000	170.510010	0.000000
150.000000	2.500000	8.000000	393.724976	10.623598	332.660004	0.910879	222.073151	0.000000	178.343353	0.000000
150.000000	2.500000	8.000000	316.871765	62.654060	255.755524	32.213478	157.848618	0.000000	146.379684	4.187642
150.000000	2.500000	8.000000	319.207458	30.797934	239.559555	3.593266	200.320068	0.000000	127.459709	0.000000
150.000000	2.500000	8.000000	341.424377	35.527996	252.291153	2.626840	179.793015	1.357118	136.324951	0.000000
150.000000	2.500000	8.000000	350.461975	38.920616	273.610046	7.252304	167.886993	0.000000	179.277435	0.000000
150.000000	2.500000	8.000000	294.997864	39.461872	228.479309	1.506457	166.361465	0.000000	139.844299	0.000000
150.000000	2.500000	8.000000	246.992294	120.046921	189.918671	77.379837	118.128029	35.710011	92.834328	16.970093
150.000000	2.500000	8.000000	287.848694	37.883968	228.063477	6.267760	160.019562	5.153802	122.465073	0.000000
150.000000	2.500000	8.000000	378.274506	28.063168	308.045807	1.200451	188.737701	0.000000	163.651535	0.000000
150.000000	2.500000	8.000000	320.075409	34.853214	254.969299	3.259953	199.133728	0.000000	136.273788	0.000000
150.000000	2.500000	8.000000	283.057556	57.373623	208.699524	24.683842	174.646561	16.185015	125.235916	0.000000
150.000000	2.500000	8.000000	349.446808	33.169674	271.152435	6.853978	163.177765	0.000000	176.219299	0.000000
150.000000	2.500000	8.000000	294.800385	59.925064	231.054413	26.332813	151.074432	14.275724	109.621071	11.540255
180.000000	1.000000	8.000000	196.153336	137.477371	146.706131	102.009209	75.871773	50.061199	74.971733	48.498898
180.000000	1.000000	8.000000	196.563339	141.363052	146.914185	105.678291	77.462242	44.359417	76.324844	44.096447
180.000000	1.000000	8.000000	197.722473	139.054932	147.888977	100.800308	75.790436	48.149200	75.602859	48.039436
180.000000	1.000000	8.000000	196.057205	140.635895	146.425171	103.117874	74.875175	50.596573	75.435654	50.373436
180.000000	1.000000	8.000000	196.897125	138.180984	147.192505	93.221603	75.971085	44.803856	76.000832	42.414127
180.000000	1.000000	8.000000	197.072586	143.664185	147.492828	103.558708	76.866570	47.280479	75.978645	48.285595
180.000000	1.000000	8.000000	196.209091	137.861420	146.782715	100.762070	76.503418	49.072071	76.691635	47.265686
180.000000	1.000000	8.000000	196.765305	139.585556	147.143494	97.596489	76.412071	44.871178	77.057625	45.136532
180.000000	1.000000	8.000000	196.684998	138.733871	147.194427	97.370483	76.928352	45.965569	76.099510	45.431396
180.000000	1.000000	8.000000	196.870972	134.367905	147.321884	95.638832	77.113640	40.787369	76.687248	43.423531
180.000000	1.000000	8.000000	195.952087	139.858536	146.346207	100.890884	75.789665	42.716213	75.873680	41.812832
180.000000	1.000000	8.000000	195.714523	139.524704	146.169113	102.602486	76.108521	50.320202	75.688210	50.161987
180.000000	1.000000	8.000000	197.353455	137.154892	147.154007	92.753708	76.046043	46.638901	77.230598	47.074245
180.000000	1.000000	8.000000	198.627670	138.701691	148.648849	100.254211	77.058937	46.447128	75.906876	48.247971
180.000000	1.000000	8.000000	196.538788	138.325455	146.903488	100.581818	76.297134	47.246445	76.093811	48.218742
180.000000	1.000000	8.000000	197.726486	133.340225	147.821686	94.954987	76.948456	47.570107	75.694008	45.967712
180.000000	1.000000	8.000000	199.913376	136.826233	149.841034	100.891006	79.226868	48.751598	76.787025	48.343067
180.000000	1.000000	8.000000	198.493973	134.921417	148.499359	95.939476	75.894958	47.656204	76.189217	45.284691
180.000000	1.000000	8.000000	195.264557	136.835495	145.959381	101.240623	75.664078	47.269787	74.936050	45.287807
180.000000	1.000000	8.000000	195.972412	134.807938	146.361435	97.222748	75.275459	49.271652	74.682663	48.487972
180.000000	1.000000	8.000000	195.824860	141.765808	146.251022	105.612495	75.626350	48.726814	74.756310	47.778152
180.000000	1.000000	8.000000	197.417786	144.667709	147.439850	102.715401	76.168816	48.688938	75.675552	50.499146
180.000000	1.000000	8.000000	195.173721	139.895004	145.839462	94.303017	75.749184	42.361710	75.614632	41.184406
180.000000	1.000000	8.000000	201.462570	138.608734	150.943085	97.321014	77.001556	46.450008	76.439720	46.132179
180.000000	1.000000	8.000000	195.593811	139.263260	146.078629	99.408607	75.284233	45.921238	75.432510	45.889164
180.000000	1.000000	8.000000	195.400314	143.382935	145.933716	104.881180	75.095467	47.145870	74.479027	46.809566
180.000000	1.000000	8.000000	196.951721	131.606186	147.334091	95.015480	75.528748	46.754349	75.257362	44.003090
180.000000	1.000000	8.000000	197.911926	140.178497	148.110962	98.931099	77.954567	48.843502	77.126099	48.373749
180.000000	1.000000	8.000000	195.471527	135.800766	146.073456	96.096588	75.265587	44.576725	75.798134	44.630169
180.000000	1.000000	8.000000	195.427948	137.640030	146.094177	101.440437	76.988655	47.910786	76.562271	47.116844
180.000000	1.500000	8.000000	197.803314	137.583145	147.728867	91.126709	76.178818	44.476505	75.878082	45.099453
180.000000	1.500000	8.000000	197.067520	139.455933	147.401260	103.709274	79.431229	36.958359	78.212166	35.086292
180.000000	1.500000	8.000000	201.462540	134.849594	151.092819	99.397545	79.850838	46.749962	78.401482	48.023952
180.000000	1.500000	8.000000	198.891235	126.829941	148.752106	84.835243	85.083496	34.992805	82.319946	35.747326
180.000000	1.500000	8.000000	196.648987	129.328552	147.073151	86.114220	76.913292	41.696529	76.593498	37.734352
180.000000	1.500000	8.000000	197.557022	142.182281	147.788422	105.338814	75.829842	43.429630	75.946205	40.872051
180.000000	1.500000	8.000000	199.286819	132.269196	149.446182	92.086861	80.891174	45.286785	77.969978	46.307751
180.000000	1.500000	8.000000	196.747955	130.157272	146.981827	93.589012	76.554237	40.797718	76.832436	42.521160
180.000000	1.500000	8.000000	213.576538	118.391396	162.252487	73.790581	88.595787	34.540134	81.909195	39.809216
180.000000	1.500000	8.000000	197.776794	137.428574	147.708481	95.696457	76.507477	46.463505	76.468124	47.455509
180.000000	1.500000	8.000000	197.094772	129.353897	147.199081	93.056969	78.194618	43.237289	77.741531	39.703907
180.000000	1.500000	8.000000	196.530685	131.445709	146.892990	96.964165	76.472984	36.400921	76.415787	32.371410
180.000000	1.500000	8.000000	196.252518	136.572052	146.570602	100.897926	76.604408	47.043182	76.427567	46.831249
180.000000	1.500000	8.000000	198.028275	131.772156	147.896408	90.653488	76.787781	44.453796	77.471298	45.425884
180.000000	1.500000	8.000000	198.051697	138.027832	147.913895	99.760124	77.623161	40.729103	75.931526	40.152519
180.000000	1.500000	8.000000	196.926910	133.773071	147.074799	91.704079	77.313271	46.815414	76.660355	45.764664
180.000000	1.500000	8.000000	198.841110	136.592651	149.110275	96.053635	77.592194	47.381245	77.655083	46.961288
180.000000	1.500000	8.000000	198.763580	129.544342	148.927429	91.678024	78.504143	36.993393	79.990608	33.759586
180.000000	1.500000	8.000000	197.582443	137.931152	147.891342	96.970039	78.706512	46.064175	78.506317	48.301365
180.000000	1.500000	8.000000	198.234329	129.900955	148.259613	93.282387	78.165901	45.743061	77.195702	44.104927
180.000000	1.500000	8.000000	197.188995	135.562714	147.363937	99.988792	77.775040	47.098999	77.311089	48.478256
180.000000	1.500000	8.000000	196.319016	136.361618	146.762894	89.398056	76.179077	43.097443	75.805153	43.397995
180.000000	1.500000	8.000000	197.790817	132.665588	147.796753	90.993446	77.558258	42.748325	77.130943	39.116932
180.000000	1.500000	8.000000	198.253479	138.483841	148.279160	97.567169	76.183037	41.023289	77.089249	42.072739
180.000000	1.500000	8.000000	196.473465	136.703369	146.733810	89.868790	77.270851	44.180298	77.293633	46.611412
180.000000	1.500000	8.000000	197.720520	126.205009	148.004898	92.464813	77.891029	46.444553	75.595558	46.599731
180.000000	1.500000	8.000000	198.166016	137.193146	148.110184	94.617424	80.123718	44.019146	79.329811	42.530613
180.000000	1.500000	8.000000	196.958511	140.544434	147.299057	96.121483	78.860527	44.208767	79.346420	49.834335
180.000000	1.500000	8.000000	198.821503	137.818344	148.941360	100.460785	78.858734	47.241127	77.050240	46.182209
180.000000	1.500000	8.000000	197.513245	137.006348	147.581726	99.243233	79.886536	47.761951	79.891342	48.673279
180.000000	2.000000	8.000000	198.168137	135.574127	148.000534	92.556160	78.456635	44.874214	79.032112	43.934929
180.000000	2.000000	8.000000	205.152115	126.633240	154.180374	81.316696	81.216423	37.223862	81.955803	39.850224
180.000000	2.000000	8.000000	205.432144	134.741821	154.534103	90.510521	82.244545	43.435711	78.260162	44.142586
180.000000	2.000000	8.000000	200.699509	135.740128	150.638947	97.951141	81.720436	39.849724	85.634979	38.598919
180.000000	2.000000	8.000000	196.758011	134.870026	146.946243	92.392654	79.999863	37.075096	78.656113	33.919476
180.000000	2.000000	8.000000	203.956146	132.043930	153.882278	90.296738	83.634453	26.119143	78.478821	33.161411
180.000000	2.000000	8.000000	199.141937	139.677155	149.322998	93.891747	81.026253	30.923668	79.321121	30.459845
180.000000	2.000000	8.000000	203.598373	127.512596	152.659042	89.993362	78.844666	44.041397	78.671623	42.390427
180.000000	2.000000	8.000000	199.909302	132.236313	150.557709	85.878670	78.010254	42.568275	77.053085	43.567608
180.000000	2.000000	8.000000	199.315201	136.390457	149.434311	92.589462	84.426834	34.868908	82.592781	34.444851
180.000000	2.000000	8.000000	197.441467	130.039993	147.457535	84.116432	78.911064	42.230465	77.577087	42.618755
180.000000	2.000000	8.000000	202.411224	120.131493	151.892899	87.187393	79.698448	39.998062	80.539276	42.791290
180.000000	2.000000	8.000000	199.408844	132.776810	148.943497	85.808220	81.392387	41.541515	77.977356	41.354916
180.000000	2.000000	8.000000	203.982498	120.839561	153.327652	75.199577	82.459198	33.355503	101.992546	20.296314
180.000000	2.000000	8.000000	223.312866	116.423828	170.666580	69.556870	88.070930	34.523064	85.456802	35.347729
180.000000	2.000000	8.000000	199.438309	126.399002	149.530792	90.752937	78.912323	45.259579	79.498940	44.754555
180.000000	2.000000	8.000000	198.150452	125.898117	147.989151	86.679489	77.932175	43.804485	78.207077	43.600266
180.000000	2.000000	8.000000	203.555481	135.636047	153.935760	96.617981	80.584381	39.055107	81.481621	36.308189
180.000000	2.000000	8.000000	208.317886	121.859444	157.497635	76.992538	103.063171	25.421217	93.577217	26.450153
180.000000	2.000000	8.000000	200.543213	130.271912	149.880737	94.197411	77.995529	42.525688	78.627167	41.554668
180.000000	2.000000	8.000000	199.503174	128.401031	149.717575	82.213127	88.496208	36.247906	80.732468	38.820812
180.000000	2.000000	8.000000	209.978516	133.552002	158.319275	94.415596	80.512070	34.681267	82.665855	34.065281
180.000000	2.000000	8.000000	202.150223	138.846786	151.000015	98.185234	78.091072	38.084000	77.672066	36.197002
180.000000	2.000000	8.000000	198.382050	133.777817	148.164185	92.715988	80.888618	34.996086	83.463829	33.924999
180.000000	2.000000	8.000000	201.377350	125.435089	151.205307	83.781158	80.408890	36.881943	81.429123	38.740509
180.000000	2.000000	8.000000	198.938644	135.179657	148.763824	99.603119	77.100395	49.072670	76.128349	49.335266
180.000000	2.000000	8.000000	199.997681	134.141083	150.251587	93.307220	79.796883	44.341000	80.555084	46.847363
180.000000	2.000000	8.000000	200.733215	138.375656	150.039932	97.713066	78.517357	46.645042	80.006348	43.431057
180.000000	2.000000	8.000000	202.352325	122.656815	151.711044	88.683372	78.980080	42.437405	79.814667	42.985592
180.000000	2.000000	8.000000	198.135956	134.371445	148.430481	94.145287	79.040504	45.565037	77.166794	44.625725
180.000000	2.500000	8.000000	203.681335	140.245239	153.611496	96.959999	86.314842	30.601118	83.465973	32.719509
180.000000	2.500000	8.000000	219.588394	123.781395	167.904099	76.473351	83.631889	37.919262	87.104828	39.111198
180.000000	2.500000	8.000000	198.307510	139.581894	148.105011	96.330704	79.789986	37.033016	79.349083	34.832783
180.000000	2.500000	8.000000	198.598495	129.573151	148.322739	83.917381	88.243629	27.473768	87.875229	26.966848
180.000000	2.500000	8.000000	203.240967	138.522186	152.368347	99.938316	82.142418	35.845852	82.079628	37.575562
180.000000	2.500000	8.000000	235.752853	119.178261	183.258881	72.659698	95.933632	35.344986	90.534698	37.226200
180.000000	2.500000	8.000000	227.252182	117.479118	176.206619	71.904091	89.919930	36.648540	92.076164	34.541779
180.000000	2.500000	8.000000	198.245911	138.364731	148.422226	97.370232	79.633324	32.143890	82.492134	32.292313
180.000000	2.500000	8.000000	212.905548	115.270462	162.853638	80.614586	85.771118	38.017170	83.288116	37.036808
180.000000	2.500000	8.000000	218.825760	117.267181	167.367691	72.528603	86.117699	35.753525	84.056038	37.401608
180.000000	2.500000	8.000000	210.958038	124.256020	159.708786	78.003517	81.839539	39.598354	81.627174	39.057846
180.000000	2.500000	8.000000	205.175583	129.801208	154.396805	83.423088	82.509071	23.375820	90.077339	19.946306
180.000000	2.500000	8.000000	233.227066	119.141609	179.729492	73.578247	91.026382	29.674900	92.334465	25.778957
180.000000	2.500000	8.000000	199.821747	121.650215	149.233856	83.865578	83.791084	31.557642	78.801270	37.224998
180.000000	2.500000	8.000000	213.085251	120.690239	161.719894	75.855133	87.086861	28.216105	80.989288	35.701511
180.000000	2.500000	8.000000	206.970276	127.677254	155.104752	81.766495	86.765465	27.743378	96.281387	23.247234
180.000000	2.500000	8.000000	206.060760	124.914368	154.757721	82.582565	88.171356	41.685928	84.743065	41.607105
180.000000	2.500000	8.000000	204.969147	136.745407	154.479370	93.540527	84.173645	29.527485	84.962845	30.950960
180.000000	2.500000	8.000000	208.043930	119.162186	157.336670	79.084770	79.914085	39.808323	80.411072	39.717159
180.000000	2.500000	8.000000	207.180496	132.800201	155.894836	90.758965	80.964066	45.563271	80.728149	45.672276
180.000000	2.500000	8.000000	199.010818	142.216690	148.630768	100.325386	79.674858	37.172497	78.426247	38.230064
180.000000	2.500000	8.000000	216.821243	123.015778	166.382843	78.975052	84.990799	39.790291	85.979057	39.614334
180.000000	2.500000	8.000000	204.281174	137.436020	153.549057	95.454132	86.636467	36.685856	82.429344	36.845638
180.000000	2.500000	8.000000	208.187698	130.351196	158.175400	84.421928	91.075562	40.274151	87.588974	39.469086
180.000000	2.500000	8.000000	199.648804	134.955582	149.106277	89.948463	80.383888	44.403278	80.858620	45.222046
180.000000	2.500000	8.000000	200.827820	134.214691	150.802155	90.539009	79.962982	40.331028	79.545204	39.829185
180.000000	2.500000	8.000000	202.355286	132.380157	152.620239	90.214821	80.770317	42.499226	79.609123	44.716976
180.000000	2.500000	8.000000	230.892822	114.503357	179.176483	68.979095	95.762390	31.371754	95.035233	35.879395
180.000000	2.500000	8.000000	216.543396	119.598213	165.367996	78.434509	85.021729	33.210495	88.958160	36.981979
180.000000	2.500000	8.000000	215.619263	116.626564	164.509033	71.452873	83.134468	35.586525	84.148613	36.244473
210.000000	1.000000	8.000000	255.084305	114.511444	195.740387	73.800041	117.238434	40.335197	99.875153	21.036047
210.000000	1.000000	8.000000	376.323090	28.565224	303.800903	2.627083	202.710785	1.703170	147.038086	0.000000
210.000000	1.000000	8.000000	290.438385	51.609421	219.130051	16.571032	180.553268	9.131833	115.311043	5.640233
210.000000	1.000000	8.000000	299.231812	57.714821	227.917160	25.532896	166.498459	18.560591	95.077255	2.159797
210.000000	1.000000	8.000000	335.675903	40.147846	257.578949	10.140107	184.802933	9.003459	126.650803	0.000000
210.000000	1.000000	8.000000	241.553650	110.643417	184.371552	67.936462	132.987915	44.319225	100.352333	11.720919
210.000000	1.000000	8.000000	261.449127	84.483063	193.222382	41.875431	157.121552	36.469715	96.074158	4.485042
210.000000	1.000000	8.000000	372.989227	15.128809	358.014130	3.271981	217.627441	0.000000	156.872177	0.000000
210.000000	1.000000	8.000000	261.170502	98.351402	200.000397	57.596416	132.688217	36.226665	108.975479	14.419910
210.000000	1.000000	8.000000	240.146637	125.084625	182.261459	83.203392	116.033676	38.566578	102.942795	34.495850
210.000000	1.000000	8.000000	271.211823	74.785194	209.490799	30.766249	160.624512	24.583950	115.084023	0.000000
210.000000	1.000000	8.000000	295.167389	72.079269	227.713852	35.006878	151.597931	23.014841	114.687195	8.899837
210.000000	1.000000	8.000000	340.544952	33.888500	258.496674	4.621178	205.207733	0.000000	122.707520	0.000000
210.000000	1.000000	8.000000	297.128571	79.811356	230.598831	35.379734	157.581436	23.369356	110.853752	11.357483
210.000000	1.000000	8.000000	280.994568	70.179344	218.807236	33.461788	129.968689	14.675495	128.864502	4.781706
210.000000	1.000000	8.000000	237.459000	118.140167	181.467194	75.572403	117.150009	42.533985	98.855850	30.844782
210.000000	1.000000	8.000000	309.022339	64.793457	238.283524	31.249495	166.623840	19.559427	116.992279	9.922421
210.000000	1.000000	8.000000	313.098694	60.110600	241.608368	16.030006	166.173737	14.932578	114.339600	0.000000
210.000000	1.000000	8.000000	245.611771	130.968185	188.084824	87.459946	114.117905	37.536854	100.949928	12.628785
210.000000	1.000000	8.000000	277.773529	116.154610	215.949387	72.922966	119.225044	40.633984	121.619484	12.567997
210.000000	1.000000	8.000000	252.838806	104.188828	189.583389	59.726990	138.605759	39.986633	97.386505	16.653309
210.000000	1.000000	8.000000	285.855835	58.484962	222.298126	16.896837	138.984512	11.073570	107.482849	4.625957
210.000000	1.000000	8.000000	265.941498	76.412399	202.528091	36.830196	144.162186	25.335020	88.368515	10.593977
210.000000	1.000000	8.000000	260.238617	103.156029	202.151886	54.728104	139.690979	26.033018	114.001854	9.594046
210.000000	1.000000	8.000000	283.796783	89.904366	221.665085	46.455189	126.035278	23.633745	121.691330	7.980565
210.000000	1.000000	8.000000	255.439148	114.701683	196.453629	76.524506	121.236198	36.383343	109.280945	35.372299
210.000000	1.000000	8.000000	302.824615	54.005363	238.084946	21.406097	180.202316	14.990911	124.365456	3.775513
210.000000	1.000000	8.000000	221.006409	130.672424	168.594666	86.628456	105.884956	43.536316	92.600990	27.741104
210.000000	1.000000	8.000000	287.874634	73.812141	224.891159	40.576237	139.711548	20.353292	112.103333	15.297668
210.000000	1.000000	8.000000	272.655518	87.575302	210.615799	51.603642	116.985527	23.507450	111.197983	7.776478
210.000000	1.500000	8.000000	321.804016	47.981571	251.810684	13.521951	179.423859	9.565410	123.247925	0.000000
210.000000	1.500000	8.000000	325.632477	34.508057	252.984619	1.290493	148.604111	0.000000	129.038574	0.000000
210.000000	1.500000	8.000000	276.922272	96.930229	214.755096	53.989658	136.907837	29.984451	109.971672	10.451133
210.000000	1.500000	8.000000	285.476898	96.124802	222.626511	58.520603	122.420708	30.514801	115.580246	11.810891
210.000000	1.500000	8.000000	283.508514	84.670509	219.643936	47.710793	132.849976	19.124538	138.088348	0.000000
210.000000	1.500000	8.000000	289.220367	106.029526	222.388397	62.515137	135.675842	13.856183	138.171051	13.559171
210.000000	1.500000	8.000000	329.811859	63.549297	262.498566	20.248835	164.068771	7.782182	156.903183	0.000000
210.000000	1.500000	8.000000	259.935211	100.927719	200.489243	58.981594	123.318970	7.192750	126.155220	1.531987
210.000000	1.500000	8.000000	313.609528	69.460999	243.391815	25.458036	171.251297	20.870674	113.629723	0.000000
210.000000	1.500000	8.000000	381.741608	23.824051	333.987732	0.832493	189.907547	0.000000	168.787140	0.000000
210.000000	1.500000	8.000000	259.387146	98.984497	199.188126	60.836327	144.060928	38.891544	108.155716	14.528642
210.000000	1.500000	8.000000	255.923401	117.950287	198.999588	75.387970	114.222984	32.157280	116.662430	13.811481
210.000000	1.500000	8.000000	357.220825	7.164455	292.248779	0.000000	243.497223	0.000000	145.398804	0.000000
210.000000	1.500000	8.000000	314.071106	32.546528	266.246002	8.521226	200.079727	0.000000	146.886200	0.000000
210.000000	1.500000	8.000000	316.387756	38.733692	263.239990	1.893867	208.475601	0.000000	127.283409	0.000000
210.000000	1.500000	8.000000	307.875061	60.133450	238.152359	28.077438	143.231781	9.772304	168.153656	5.619757
210.000000	1.500000	8.000000	351.690216	34.184032	294.771545	1.711542	225.024811	0.000000	132.210358	0.000000
210.000000	1.500000	8.000000	271.421326	109.149368	211.490265	61.224068	120.068382	34.835934	106.071915	26.277164
210.000000	1.500000	8.000000	239.446381	124.064255	182.835114	80.664619	122.356239	36.477139	97.343597	15.555451
210.000000	1.500000	8.000000	303.641144	56.647503	232.557541	20.666248	167.255920	17.417564	121.353386	2.178470
210.000000	1.500000	8.000000	308.611877	57.969669	240.522751	19.156748	171.968903	18.095753	105.743744	0.000000
210.000000	1.500000	8.000000	324.312347	31.416142	254.072784	1.096224	141.840546	0.000000	127.018394	0.000000
210.000000	1.500000	8.000000	281.531738	55.503811	217.599564	15.958980	139.822998	10.888494	106.945396	3.915171
210.000000	1.500000	8.000000	426.310516	21.345016	378.887512	1.086494	239.794479	0.000000	279.552704	0.000000
210.000000	1.500000	8.000000	369.138763	34.549149	278.402893	8.375998	228.842758	0.000000	127.521408	0.000000
210.000000	1.500000	8.000000	298.719696	76.683243	233.375916	36.860718	148.620178	19.753073	105.724068	0.000000
210.000000	1.500000	8.000000	262.940735	91.366585	199.628342	46.590229	141.035294	30.701982	99.659599	15.330872
210.000000	1.500000	8.000000	295.243103	72.779343	227.328674	28.492712	158.883575	24.152046	112.916153	3.419091
210.000000	1.500000	8.000000	301.252594	64.012085	234.283585	21.079283	157.874237	8.926661	141.514496	0.378745
210.000000	1.500000	8.000000	312.206787	47.249687	240.518463	11.763238	168.599701	9.897182	151.824554	0.000000
210.000000	2.000000	8.000000	381.260895	27.073908	317.423431	1.438638	201.822525	0.000000	204.477936	0.000000
210.000000	2.000000	8.000000	452.112305	21.387562	372.650970	2.372964	278.557861	0.000000	181.448898	0.000000
210.000000	2.000000	8.000000	285.614014	70.969749	218.733398	34.330482	160.944092	25.638592	111.248123	4.226321
210.000000	2.000000	8.000000	333.421387	34.282951	260.021729	4.123472	144.569183	0.000000	156.537399	0.000000
210.000000	2.000000	8.000000	329.208252	30.424030	248.406372	1.709869	211.025162	0.000000	125.367493	0.000000
210.000000	2.000000	8.000000	363.976440	27.510818	306.695618	1.139875	228.324982	0.000000	191.764389	0.000000
210.000000	2.000000	8.000000	289.736145	49.629200	234.110718	12.559959	147.783539	11.230715	122.743744	0.000000
210.000000	2.000000	8.000000	298.769379	58.315266	231.696320	20.783495	177.722321	12.967643	133.892670	0.000000
210.000000	2.000000	8.000000	442.346375	19.458658	341.871063	0.935259	246.219269	0.000000	185.070816	0.000000
210.000000	2.000000	8.000000	329.662476	13.451162	262.602264	1.033866	213.964630	0.000000	148.955872	0.000000
210.000000	2.000000	8.000000	285.156860	98.157097	221.741287	57.889194	140.912537	20.863024	134.679626	20.329548
210.000000	2.000000	8.000000	358.955109	0.000000	290.720062	1.065545	235.696198	0.000000	172.610092	0.000000
210.000000	2.000000	8.000000	302.032501	30.152716	229.214142	1.205397	205.648560	0.000000	123.871216	0.000000
210.000000	2.000000	8.000000	350.110962	39.457859	305.742767	2.150146	228.659668	0.000000	126.981255	0.000000
210.000000	2.000000	8.000000	330.122406	9.942462	256.768768	0.374841	228.491547	0.000000	208.761871	0.000000
210.000000	2.000000	8.000000	309.980621	44.570892	240.072617	14.944370	153.654877	0.000000	173.547455	2.394299
210.000000	2.000000	8.000000	286.962006	92.741013	222.764145	48.620697	146.248123	28.781151	120.846130	13.139152
210.000000	2.000000	8.000000	323.178619	39.066105	253.826416	6.498140	161.256943	5.460643	131.490387	0.000000
210.000000	2.000000	8.000000	334.603455	37.859047	267.199554	13.413211	215.319534	4.975015	168.877640	0.000000
210.000000	2.000000	8.000000	353.436829	17.855661	312.241730	3.124508	226.390762	0.000000	136.959183	0.000000
210.000000	2.000000	8.000000	276.415283	91.898674	215.597107	51.113407	148.273788	28.803806	118.741112	19.464556
210.000000	2.000000	8.000000	282.584045	64.261330	221.984680	23.862957	136.263763	16.983143	127.091919	2.648033
210.000000	2.000000	8.000000	331.486786	43.454975	253.735672	9.741686	184.650330	8.487907	134.281403	0.000000
210.000000	2.000000	8.000000	312.660370	43.552959	237.076447	11.276145	185.109406	4.254058	126.935066	0.000000
210.000000	2.000000	8.000000	336.156189	32.088974	276.914978	2.765827	184.330566	0.000000	172.100250	0.000000
210.000000	2.000000	8.000000	433.428314	0.000000	403.728180	0.737559	336.636414	0.000000	182.572342	0.000000
210.000000	2.000000	8.000000	390.947876	6.122081	295.481659	0.621715	246.290070	0.000000	163.168137	0.000000
210.000000	2.000000	8.000000	352.558197	25.739403	304.263153	0.993140	211.766739	0.000000	168.370514	0.000000
210.000000	2.000000	8.000000	340.230988	26.458656	257.861969	1.065246	227.059296	0.000000	127.786888	0.000000
210.000000	2.000000	8.000000	253.720139	53.870148	195.750656	14.546576	153.550919	13.034935	116.526970	0.000000
210.000000	2.500000	8.000000	319.942169	22.460390	266.920746	0.842108	199.308319	0.000000	159.293945	0.000000
210.000000	2.500000	8.000000	422.265076	3.582289	375.768890	0.000000	277.903107	0.000000	248.310928	0.000000
210.000000	2.500000	8.000000	410.895050	23.149170	345.272675	1.414749	232.184311	0.000000	211.813080	0.000000
210.000000	2.500000	8.000000	272.999817	91.903717	208.800995	46.068810	139.379303	23.657013	111.082771	6.808618
210.000000	2.500000	8.000000	392.486420	22.068274	299.462708	0.254857	211.119080	0.000000	153.846283	0.000000
